,index,videoId,title,channelId,channel,description,publication_date,duration,view_count,like_count,comment_count,tags
27,Cérémonie de remise des Prix des Personnalités de l'Express 2022 - L'Express,OiMcD7O5kFs,Cérémonie de remise des Prix des Personnalités de l'Express 2022,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"L'Express organise ce mercredi 7 décembre à 20h30 la cérémonie de remise des Prix des Personnalités de L’Express 2022 . 

Pour cette 1ère édition, le jury de L’Express a choisi de récompenser des personnalités qui se sont illustrées en 2022 par leurs actions, leurs prises de position ou leur influence dans des domaines d'actualité qui résonnent avec l’ADN de L’Express : le réchauffement climatique, la transformation technologique, le futur de l'Europe, les valeurs démocratiques et le progrès scientifique. 

Cinq prix seront décernés au cours de cette soirée exceptionnelle : 
. Le Prix de la Transition écologique 
. Le Prix de la Tech 
. Le Prix de l’Europe 
. Le Prix de la Liberté 
. Le Grand Prix 

Cette cérémonie sera ponctuée par des interventions de plusieurs personnalités dont Giuliano da Empoli, l’auteur italo-suisse du Mage du Kremlin (finaliste 2022 du prix Goncourt), Richard Malka, l'avocat de Charlie Hebdo ou encore Vincent Rouaix, le Président-directeur général de Inetum.

Crédits photos
Andreï Kourkov :
© P. BRONSTEIN/GETTY IMAGES/AFP - B. KILIC - E. DE MALGLAIVE - J. SAGET – B. KILIC/AFP - Éditions LIANA LEVI - DAMIEN GRENON POUR L’EXPRESS
 
Hugo Duminil-Copin
© L. BONAVENTURE - F. COFFRINI/AFP - V. MOILANEN/LEHTIKUVA/AFP - MC VERGNE/IHES - F. SCOTTI/UNIGE FACULTY OF SCIENCE
 
Salman Rushdie
© T. AKMEN - P. BILLARD - T. A. CLARY - G. DUVAL - J. SAGET/AFP - ACTES SUD - PLON
 
Thomas Jonas
© K. DIETSCH/GETTY IMAGES/AFP - M. NGAN/AFP - P. ELLEDGE - N. PARRY - P. STRABBING/NATURE'S FYND
 
Valérie Masson-Delmotte
© D. PIER - A. PITTON NURPHOTO/AFP - B. BODIN - T. GRUN/ONLY FRANCE/AFP - L. BONAVENTURE - Y. COATSALIOU - F. FIFE - JUNG Y-J. - J. DE ROSA – S. DE SAKUTIN/AFP - F. RHODES/CEA

Pour toute question, n'hésitez pas à nous écrire : personnalites@lexpress.fr
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/
Linkedin : https://www.linkedin.com/company/lexpress/",2022-12-08T08:49:53Z,PT56M55S,863,4,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
28,"Andreï Kourkov : ""L'Ukraine va gagner la guerre"" - L'Express",OB2O6-6tPJ4,"Andreï Kourkov : ""L'Ukraine va gagner la guerre""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"🇺🇦 Il est le Prix de l’Europe des Personnalités de l’année de L’Express 2022. 

Andreï Kourkov, l’auteur des « Abeilles grises » (prix Médicis étranger en 2022) est devenu, depuis le début de la guerre l’une des voix ukrainiennes les plus importantes en Europe. Fin février, le romancier a décidé de cesser d’écrire de la fiction, préférant raconter dans la presse internationale l’histoire de l’invasion russe.

Pour L'Express, il évoque avec un autre romancier virtuose, Giuliano da Empoli, la politique de terreur de Poutine, l'avenir de la Russie et la résilience ukrainienne. Un entretien à retrouver sur le site de L'Express : https://bit.ly/3Uy50LC.

#Russie #Ukraine #guerreukrainerussie 
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/
Linkedin : https://www.linkedin.com/company/lexpress/",2022-12-07T20:40:00Z,PT56S,993,15,2,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
29,"""Zéro Covid"" en Chine : combien de temps cette stratégie peut-elle encore tenir ? - L'Express",wQ65ilub-Ns,"""Zéro Covid"" en Chine : combien de temps cette stratégie peut-elle encore tenir ?",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"La politique ""zéro Covid"" de Pékin, tournant parfois à l'absurde, avait une date de fin espérée : celle du Congrès du Parti communiste chinois, mi-octobre 2022. Mais l'échéance passée, l'heure n'est pas au moindre assouplissement et les protestations contre les confinements éclatent de toutes parts. 




#covid #chine #international 
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/
Linkedin : https://www.linkedin.com/company/lexpress/",2022-12-05T06:30:08Z,PT20M21S,247,6,1,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
30,Qu'est-ce que le Flygskam ? On vous explique tout - L'Express,I2oxBKEAZng,Qu'est-ce que le Flygskam ? On vous explique tout,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Avez -vous déjà entendu parler du Flygskam, ce mouvement né en Suède ? ""Flight Shame"" en anglais, ou ""honte de voler"" en français... On vous explique tout en moins d'une minute. 

Retrouvez tous nos podcasts sur le site de L'Express  : https://bit.ly/3i8bIKw

#podcasts #flygskam #ecologie
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/
Linkedin : https://www.linkedin.com/company/lexpress/",2022-12-04T17:00:08Z,PT1M,264,4,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
31,Qu'est-ce que la shrinkflation ? - L'Express,i51sDmVL6gU,Qu'est-ce que la shrinkflation ?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Qu'est-ce que la shrinkflation ? 

Les quantités diminuent mais pas les prix 💸 

Alors que le coût de la vie augmente, cette pratique suscite l'indignation des consommateurs. Il s'agit pourtant d'un procédé courant, utilisé par certains industriels de l'agroalimentaire sur des produits présents dans les rayons des supermarchés 🛒 

#shrinkflation  #inflation  #prix  
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/
Linkedin : https://www.linkedin.com/company/lexpress/",2022-12-02T17:00:32Z,PT55S,1002,50,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
32,"PODCAST. Comment le Qatar compte prolonger l'effet ""Coupe du monde de football"" ? - L'Express",st8gpotPamw,"PODCAST. Comment le Qatar compte prolonger l'effet ""Coupe du monde de football"" ?",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Le 18 décembre prochain, une nation célébrera sa victoire à la Coupe du monde de football. Le pays organisateur, lui, retournera à son angoisse existentielle : comment le Qatar compte-t-il continuer de se faire une place sur la carte du monde pour assurer sa survie ?

Dans cet épisode de La Loupe, Xavier Yvon analyse les stratégies de survie du Qatar après la Coupe du monde avec Corentin Pennarguear, journaliste au service Monde de L'Express. 

#podcast #qatar #worldcup2022 

__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/
Linkedin : https://www.linkedin.com/company/lexpress/",2022-11-28T17:00:39Z,PT15M46S,131,1,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
33,L'histoire de la bombe nucléaire en 5 minutes - L'Express,OpZA435iNuw,L'histoire de la bombe nucléaire en 5 minutes,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"L'arme la plus controversée de la planète n'a été utilisée que deux fois, il y a 77 ans, mais n'a jamais cessé depuis de nourrir les passions et les peurs. Récit en vidéo.






#international #russie #ukraine 

__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/
Linkedin : https://www.linkedin.com/company/lexpress/",2022-11-27T13:35:02Z,PT4M57S,41668,74,6,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
34,Comment Poutine a réprimé les ONG russes - L'Express,65IBgq3V6Ts,Comment Poutine a réprimé les ONG russes,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Nobel de la paix en 2022, l'ONG russe Memorial a connu la liberté de la fin de l'ère soviétique, puis la persécution une fois Poutine au pouvoir. Son destin est celui de toute la société civile russe. Récit.



#russie #international #poutine 
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/
Linkedin : https://www.linkedin.com/company/lexpress/",2022-11-06T11:00:08Z,PT6M23S,5208,47,12,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
35,"REPLAY. Transition écologique, du local au national : revivez notre débat en vidéo - L'Express",pEz0mIV5Ub8,"REPLAY. Transition écologique, du local au national : revivez notre débat en vidéo",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Au moment où la France accélère dans ses chantiers verts, L’Express invite Stanislas Guerini, ministre de la Transformation et de la Fonction Publiques pour un débat sur le rôle de l’État dans les grandes transformations en cours.

Alors que la transition écologique s’est imposée au cœur de l’action publique, au moment où le gouvernement déploie sur l’ensemble des territoires ses nouveaux projets énergétiques et qu’il met en œuvre un plan exceptionnel de formation des agents publics aux questions climatiques, L’Express vous propose d'écouter les acteurs essentiels de cette transformation : Stanislas Guerini, ministre de la Fonction publiques, Éric Lombard, Directeur général de la Caisse des Dépôts et Frédérique Macarez, Maire de Saint-Quentin. 
. Comment articuler une stratégie verte en France, du local au national ? 
. Quels sont les objectifs du plan de formation des agents publics aux enjeux de la transition écologique lancé en octobre ? 
. Quels résultats et avec quel calendrier ? 

Stanislas Guerini, Éric Lombard et Frédérique Macarez seront reçus par les journalistes de L’Express : Éric Chol, directeur de la rédaction et Pascal Pogam, directeur adjoint de la rédaction, à l'occasion d'un événement exceptionnel le 24 novembre 2022 retransmis en direct  et en replay sur www.lexpress.fr

Pour toute question, n'hésitez pas à nous écrire : lesdebats@lexpress.fr
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/
Linkedin : https://www.linkedin.com/company/lexpress/",2022-11-25T06:11:30Z,PT1H7M22S,412,5,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
36,"""J’ai vu des corps de femmes brûlés "" : le témoignage bouleversant d'une députée ukrainienne - L'Express",fKdlQ48dtTM,"""J’ai vu des corps de femmes brûlés "" : le témoignage bouleversant d'une députée ukrainienne",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"« Il n’y a pas eu un ordre spécifique pour faire tout ça à mon peuple, juste parce qu’il existe. »

Charniers, salle de tortures, viols… Pour L’Express, Kira Rudy, députée ukrainienne, raconte les traces laissées par l’armée russe et demande le jugement de tous les criminels de guerre.

#Ukraine #russieukraine #russie #guerre #guerreukrainerussie 
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/
Linkedin : https://www.linkedin.com/company/lexpress/",2022-11-22T17:00:22Z,PT58S,705,10,1,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
37,PODCAST. La guerre en Ukraine profite-t-elle à la Corée du Nord ? - L'Express,NUCM78Z9Qu8,PODCAST. La guerre en Ukraine profite-t-elle à la Corée du Nord ?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Alors que tous les regards sont tournés vers l'Ukraine, doit-on s'inquiéter des agissements de la Corée du Nord ? Depuis plusieurs semaines, Kim Jong-un enchaîne les tirs de missiles, et pourrait même aller plus loin avec un nouvel essai nucléaire... Avec, pour allié, un certain Vladimir Poutine.

Dans cet épisode de La Loupe, Xavier Yvon décrypte la situation de la Corée du Nord avec Philippe Mesmer, correspondant de L'Express au Japon, Paul Véronique et Clément Daniez, journalistes au service Monde.  

Ecoutez cet épisode et abonnez-vous à La Loupe sur Apple Podcasts, Spotify, Deezer, Google Podcasts, Podcast Addict et Amazon Music. 

#Ukraine #CoreeDuNord #russie 
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/
Linkedin : https://www.linkedin.com/company/lexpress/",2022-11-21T17:00:28Z,PT14M38S,223,8,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
38,On a rencontré un ex-agent infiltré du FBI - L'Express,dWWFLvWagKs,On a rencontré un ex-agent infiltré du FBI,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"➡️ Marc Ruskin alias le ""Caméléon"" nous révèle les secrets de son métier hors du commun.

Pendant deux décennies, il a été le seul agent ""undercover"" franco-américain du FBI à infiltrer les pires mafias aux Etats-Unis, en risquant sa vie... 

#fbi  #undercover  #infiltration  #espionage 
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/
Linkedin : https://www.linkedin.com/company/lexpress/",2022-11-20T17:00:20Z,PT59S,980,13,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
39,Comment se forger une fausse identité ? - L'Express,oOoj4A7xkA0,Comment se forger une fausse identité ?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Comment se forger une fausse identité ? 🕵🏻‍♂️

➡️ Marc Ruskin alias le ""Caméléon"" nous révèle les secrets d'une couverture réussie. 

Pendant deux décennies, il a été le seul agent ""undercover"" franco-américain du FBI à infiltrer les pires mafias aux Etats-Unis, en risquant sa vie... Récit. 

#FBI #Undercover #Infiltration #Espion

__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/
Linkedin : https://www.linkedin.com/company/lexpress/",2022-11-18T17:00:50Z,PT54S,264,5,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
40,Le scandale FTX résumé en 1 minute - L'Express,BXRx-flSmug,Le scandale FTX résumé en 1 minute,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Les cryptomonnaies sont-elles en danger ? 

📉 Sam Bankman-Fried a dû démissionner du poste de PDG de FTX après avoir déclaré le groupe en faillite et plongé ses clients dans l'incertitude de revoir un jour leur argent 💸

La chute d'FTX devrait être un nouveau coup dur pour cette jeune industrie, qui a d'ores et déjà vécu de grands bouleversements ces derniers mois...

#cryptomonnaies  #ftx  #bitcoin 
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/
Linkedin : https://www.linkedin.com/company/lexpress/",2022-11-17T17:20:00Z,PT1M,2039,30,3,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
